TAD	Term	ID	P.value	P.adjust
TAD2583	steroid hormone receptor binding 	0035258	0.0132212698300653	0.0376346596834492
TAD2583	transcription coactivator activity 	0003713	0.0501470320522091	0.0638450118989187
TAD2583	voltage-gated calcium channel activity 	0005245	0.00644766116986084	0.0371593497322587
TAD2583	voltage-gated cation channel activity 	0022843	0.017378128533443	0.0400234806565315
TAD2726	androgen receptor binding 	0050681	0.046638129921703	0.0620117587005762
TAD2726	arylsulfatase activity 	0004065	0.0135355863538267	0.0376346596834492
TAD2726	ATPase activity, coupled to movement of substances 	0043492	2.90090546537285e-09	4.47153856733901e-07
TAD2726	ATPase activity, coupled to transmembrane movement of substances 	0042626	9.33824618256886e-10	1.55014886630643e-07
TAD2726	cAMP-dependent protein kinase inhibitor activity 	0004862	0.0101676375517183	0.0371593497322587
TAD2726	cAMP-dependent protein kinase regulator activity 	0008603	0.00791644500777156	0.0371593497322587
TAD2726	carboxylic acid transmembrane transporter activity 	0046943	0.0702582879829922	0.0772124544125673
TAD2726	estrogen receptor binding 	0030331	0.035719645425579	0.0537510367115279
TAD2726	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances 	0016820	6.51328521719383e-10	1.40556694987043e-07
TAD2726	monocarboxylic acid transmembrane transporter activity 	0008028	0.035719645425579	0.0537510367115279
TAD2726	P-P-bond-hydrolysis-driven transmembrane transporter activity 	0015405	9.33824618256886e-10	1.55014886630643e-07
TAD2726	phosphatidylinositol-3-phosphate binding 	0032266	0.0346214724418323	0.0530633079044561
TAD2726	phosphatidylinositol-3,5-bisphosphate binding 	0080025	0.0235760694432575	0.0443797413435036
TAD2726	protein kinase A catalytic subunit binding 	0034236	0.0146558831457726	0.0379774733520519
TAD2726	protein kinase activator activity 	0030295	0.0606615665949152	0.0710572592911492
TAD2726	protein serine/threonine kinase activator activity 	0043539	0.0346214724418323	0.0530633079044561
TAD2726	protein serine/threonine kinase inhibitor activity 	0030291	0.0335221451066664	0.052275918968484
TAD2726	steroid hormone receptor binding 	0035258	0.0829131594068837	0.0850411587452733
TAD2726	sulfuric ester hydrolase activity 	0008484	0.0180097309131084	0.0403140782972987
TAD3033	androgen receptor binding 	0050681	0.046638129921703	0.0620117587005762
TAD3033	arginine N-methyltransferase activity 	0016273	0.0112914646881228	0.0371593497322587
TAD3033	estrogen receptor binding 	0030331	0.035719645425579	0.0537510367115279
TAD3033	histone-arginine N-methyltransferase activity 	0008469	0.0101676375517183	0.0371593497322587
TAD3033	histone methyltransferase activity 	0042054	0.0531343251553603	0.0654847936523516
TAD3033	hydroxymethyl-, formyl- and related transferase activity 	0016742	0.00678907733164458	0.0371593497322587
TAD3033	nuclear hormone receptor binding 	0035257	0.0617323662822411	0.0718546097287359
TAD3033	peroxisome proliferator activated receptor binding 	0042975	0.00678907733164458	0.0371593497322587
TAD3033	protein-arginine N-methyltransferase activity 	0016274	0.0135355863538267	0.0376346596834492
TAD3033	protein-arginine omega-N asymmetric methyltransferase activity 	0035242	0.00904263136953376	0.0371593497322587
TAD3033	protein methyltransferase activity 	0008276	0.0455514394954844	0.0609045888669487
TAD3033	RAGE receptor binding 	0050786	0.0101676375517183	0.0371593497322587
TAD3033	retinoic acid receptor binding 	0042974	0.0180097309131084	0.0403140782972987
TAD3033	steroid hormone receptor binding 	0035258	0.0829131594068837	0.0850411587452733
TAD3033	tau protein binding 	0048156	0.00904263136953376	0.0371593497322587
TAD3033	thyroid hormone receptor binding 	0046966	0.0291132699934049	0.0490831536295061
TAD370	androgen receptor binding 	0050681	0.0289572558178673	0.0489768780535585
TAD370	carboxy-lyase activity 	0016831	0.0180136336720292	0.0403140782972987
TAD370	cytoskeletal adaptor activity 	0008093	0.00626793506613499	0.0371593497322587
TAD370	NAD binding 	0051287	0.0152609250951403	0.038383538875656
TAD370	NAD+ binding 	0070403	0.00557319972405057	0.0371593497322587
TAD370	phosphotyrosine residue binding 	0001784	0.0200737442682343	0.0419759109795054
TAD370	protein phosphorylated amino acid binding 	0045309	0.023498858952984	0.0443797413435036
TAD370	SH3/SH2 adaptor activity 	0005070	0.0350660240746522	0.0533985784784953
TAD370	steroid hormone receptor binding 	0035258	0.0518587465007935	0.0648760434485289
TAD6	androgen receptor binding 	0050681	0.0217956320073792	0.0431057541167423
TAD6	copper ion binding 	0005507	0.0212813289747861	0.0428006597647608
TAD6	cuprous ion binding 	1903136	0.0031382096525836	0.0367887940219646
TAD6	death receptor activity 	0005035	0.0125036397962929	0.03744401100915
TAD6	hydro-lyase activity 	0016836	0.023337190007049	0.0443324436929682
TAD6	protease binding 	0002020	0.0602293679863725	0.0707539336497506
TAD6	repressing transcription factor binding 	0070491	0.0274381171664477	0.0475212334231093
TAD6	sequence-specific double-stranded DNA binding 	1990837	0.0572416242799029	0.0687409155236674
TAD6	steroid hormone receptor binding 	0035258	0.0391484353588716	0.0563215490029633
TAD6	transcription cofactor binding 	0001221	0.0130217839293252	0.0376346596834492
TAD6	transcription corepressor binding 	0001222	0.00626820804259531	0.0371593497322587
TAD6	tumor necrosis factor-activated receptor activity 	0005031	0.0125036397962929	0.03744401100915
TAD6	ubiquitin-like protein conjugating enzyme binding 	0044390	0.0181907764089471	0.0403140782972987
TAD6	ubiquitin-specific protease binding 	1990381	0.0083503203169063	0.0371593497322587
TAD107	anion channel activity 	0005253	3.60543027539777e-06	0.000311220741372336
TAD107	chloride channel activity 	0005254	2.83844782097446e-06	0.000255223766569287
TAD107	chloride transmembrane transporter activity 	0015108	2.18836699234113e-06	0.000205325911716181
TAD107	endopeptidase activity 	0004175	1.2790131249151e-05	0.000726344821991262
TAD107	intracellular calcium activated chloride channel activity 	0005229	8.08009392876069e-11	2.1796053372832e-08
TAD107	intracellular chloride channel activity 	0061778	8.08009392876069e-11	2.1796053372832e-08
TAD107	ion gated channel activity 	0022839	2.63486730513133e-10	6.31782627163713e-08
TAD107	metalloendopeptidase activity 	0004222	1.40232716543203e-08	2.01748134866821e-06
TAD107	metallopeptidase activity 	0008237	8.75636741097347e-08	9.94538993309513e-06
TAD3017	anion channel activity 	0005253	0.0396378543027665	0.0567851880838882
TAD3017	chloride channel activity 	0005254	0.0366828960434992	0.0546696751808503
TAD3017	chloride transmembrane transporter activity 	0015108	0.0337201479166496	0.052275918968484
TAD3017	core promoter binding 	0001047	0.0577857650373657	0.0689512027911926
TAD3017	lysine N-methyltransferase activity 	0016278	0.0127613540813524	0.0376346596834492
TAD3017	oxidoreductase activity, acting on NAD(PH, quinone or similar compound as acceptor 	0016655)	0.009129578774703	0.0371593497322587
TAD3017	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor 	0016616	0.0525475591343422	0.0650215783325174
TAD3017	protein-lysine N-methyltransferase activity 	0016279	0.0283675162019488	0.0485464710260154
TAD3017	protein methyltransferase activity 	0008276	0.0247849931249674	0.0452265950033433
TAD545	anion transmembrane transporter activity 	0008509	0.0107923837109061	0.0371593497322587
TAD545	anion:cation symporter activity 	0015296	0.00749126283875223	0.0371593497322587
TAD545	bicarbonate transmembrane transporter activity 	0015106	0.00383625786080988	0.0371593497322587
TAD545	ion transmembrane transporter activity 	0015075	0.00609967208597917	0.0371593497322587
TAD545	kinase activity 	0016301	0.0482748980020308	0.0628709896731336
TAD545	phosphotransferase activity, alcohol group as acceptor 	0016773	0.0438425269957349	0.0595419592553781
TAD545	sodium ion transmembrane transporter activity 	0015081	0.0123541532356261	0.03744401100915
TAD545	sodium:bicarbonate symporter activity 	0008510	0.00139585588490221	0.0298243267289007
TAD2415	anion:cation symporter activity 	0015296	0.0477236781665145	0.0626542975341735
TAD2415	bile acid transmembrane transporter activity 	0015125	0.0180097309131084	0.0403140782972987
TAD2415	bile acid:sodium symporter activity 	0008508	0.00678907733164458	0.0371593497322587
TAD2415	calcium:cation antiporter activity 	0015368	0.0135355863538267	0.0376346596834492
TAD2415	calcium:sodium antiporter activity 	0005432	0.00678907733164458	0.0371593497322587
TAD2415	MAP kinase kinase kinase activity 	0004709	0.0850067804557737	0.0863675292954612
TAD2415	metallopeptidase activity 	0008237	0.00574083336614671	0.0371593497322587
TAD2415	organic acid transmembrane transporter activity 	0005342	0.0191253363922775	0.0412645671609484
TAD2415	organic acid:sodium symporter activity 	0005343	0.0146558831457726	0.0379774733520519
TAD2415	peptidase activity, acting on L-amino acid peptides 	0070011	0.0179894124197795	0.0403140782972987
TAD2415	RNA polymerase II transcription coactivator activity 	0001105	0.0433746276917633	0.059430124799254
TAD2415	sodium ion transmembrane transporter activity 	0015081	0.0776597453307211	0.0815802613088425
TAD2380	armadillo repeat domain binding 	0070016	0.00782945182216432	0.0371593497322587
TAD2380	collagen binding 	0005518	0.0444807469088184	0.0601344486472577
TAD2380	protein phosphatase 2A binding 	0051721	0.0173238353516458	0.0400098024296139
TAD2380	protein phosphatase binding 	0019903	0.0774761677542707	0.0814386605035149
TAD2380	Rho GTPase binding 	0017048	0.0611088997129681	0.0713424964932534
TAD2380	syntaxin binding 	0019905	0.0652250315321715	0.0738069019858495
TAD1978	aryl hydrocarbon receptor binding 	0017162	0.0034864430963093	0.0367887940219646
TAD1978	core promoter binding 	0001047	0.0416214364126233	0.0584040900250902
TAD1978	core promoter proximal region DNA binding 	0001159	0.00956431552110548	0.0371593497322587
TAD1978	DNA binding 	0003677	0.0517703794971398	0.0648682086818943
TAD1978	E-box binding 	0070888	0.0147502838686741	0.0379774733520519
TAD1978	Hsp90 protein binding 	0051879	0.013024047356205	0.0376346596834492
TAD1978	repressing transcription factor binding 	0070491	0.0229169541289788	0.0439427096033705
TAD1978	RNA polymerase II transcription factor binding 	0001085	0.0517024677963862	0.0648682086818943
TAD1978	sequence-specific DNA binding 	0043565	0.0110067038673066	0.0371593497322587
TAD1978	sequence-specific double-stranded DNA binding 	1990837	0.0479320723419157	0.0626542975341735
TAD1978	transcription coactivator binding 	0001223	0.00609488832401284	0.0371593497322587
TAD1978	transcription cofactor binding 	0001221	0.010862850041691	0.0371593497322587
TAD1978	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding 	0000982	0.00566631949592151	0.0371593497322587
TAD1978	transcription regulatory region DNA binding 	0044212	0.00995155025716385	0.0371593497322587
TAD1978	transcription regulatory region sequence-specific DNA binding 	0000976	0.00615026061890153	0.0371593497322587
TAD2481	aspartic-type endopeptidase activity 	0004190	0.0181828931055127	0.0403140782972987
TAD2481	aspartic endopeptidase activity, intramembrane cleaving 	0042500	0.00522578654632688	0.0371593497322587
TAD2481	calcium channel activity 	0005262	0.0782877484987461	0.0820519481594434
TAD2481	calcium ion transmembrane transporter activity 	0015085	0.0652250315321715	0.0738069019858495
TAD2481	cysteine-type endopeptidase activity 	0004197	0.0685062357832943	0.076125878898223
TAD2481	cysteine-type peptidase activity 	0008234	0.0553189097872399	0.0672385621168417
TAD2481	thiol-dependent ubiquitin-specific protease activity 	0004843	0.0644031068258779	0.0733413744222926
TAD2481	thiol-dependent ubiquitinyl hydrolase activity 	0036459	0.0774761677542707	0.0814386605035149
TAD927	aspartic-type endopeptidase activity 	0004190	0.0109478471215653	0.0371593497322587
TAD927	aspartic-type peptidase activity 	0070001	0.00887027994970369	0.0371593497322587
TAD927	cysteine-type endopeptidase activator activity involved in apoptotic process 	0008656	0.0083503203169063	0.0371593497322587
TAD927	cysteine-type endopeptidase activity 	0004197	0.041678544318183	0.0584040900250902
TAD927	cysteine-type endopeptidase activity involved in apoptotic process 	0097153	0.0083503203169063	0.0371593497322587
TAD927	cysteine-type endopeptidase activity involved in execution phase of apoptosis 	0097200	0.00730971908736788	0.0371593497322587
TAD927	cysteine-type peptidase activity 	0008234	0.0335625962361311	0.052275918968484
TAD927	DNA-directed 5'-3' RNA polymerase activity 	0003899	0.0187064325137744	0.0408346930221195
TAD927	DNA-directed DNA polymerase activity 	0003887	0.0104287958736624	0.0371593497322587
TAD927	DNA polymerase activity 	0034061	0.0109478471215653	0.0371593497322587
TAD927	fatty acid ligase activity 	0015645	0.00939001236713943	0.0371593497322587
TAD927	long-chain fatty acid-CoA ligase activity 	0004467	0.00522578654632688	0.0371593497322587
TAD927	manganese ion binding 	0030145	0.0181907764089471	0.0403140782972987
TAD927	peptidase activator activity involved in apoptotic process 	0016505	0.00939001236713943	0.0371593497322587
TAD2155	ATP-dependent DNA helicase activity 	0004003	0.00731322187176464	0.0371593497322587
TAD2155	ATP-dependent helicase activity 	0008026	0.0220905033739603	0.0433280719793694
TAD2155	ATPase activity, coupled 	0042623	0.0244102666428181	0.0449082313855085
TAD2155	DNA-dependent ATPase activity 	0008094	0.0187332465671447	0.0408346930221195
TAD2155	DNA helicase activity 	0003678	0.0104365130751155	0.0371593497322587
TAD2155	DNA replication origin binding 	0003688	0.00313862021553968	0.0367887940219646
TAD2155	double-stranded DNA binding 	0003690	0.0256974373867428	0.0459826450087819
TAD2155	G-quadruplex DNA binding 	0051880	0.00183166113239919	0.0331547975126634
TAD2155	helicase activity 	0004386	0.0088756876653846	0.0371593497322587
TAD2155	RNA-dependent ATPase activity 	0008186	0.0176987007814532	0.0403042028034204
TAD2155	sequence-specific double-stranded DNA binding 	1990837	0.0290387816513688	0.0489958489473446
TAD2155	single-stranded DNA binding 	0003697	0.02260632375981	0.0437921424359694
TAD2155	single-stranded RNA binding 	0003727	0.011735948467095	0.0372261306883513
TAD2716	ATP-dependent helicase activity 	0008026	0.0786684103814677	0.082141947830004
TAD2716	ATP-dependent RNA helicase activity 	0004004	0.0624950737859529	0.0721575984907117
TAD2716	enhancer sequence-specific DNA binding 	0001158	0.0597745634575596	0.0703974170222874
TAD2716	kinase activator activity 	0019209	0.0228087556515068	0.043897725272239
TAD2716	methyltransferase activity 	0008168	0.0624950737859529	0.0721575984907117
TAD2716	nucleosomal DNA binding 	0031492	0.0275006299335316	0.0475913066532167
TAD2716	O-methyltransferase activity 	0008171	0.0133632179432646	0.0376346596834492
TAD2716	peptide hormone receptor binding 	0051428	0.0105134154153173	0.0371593497322587
TAD2716	proteasome-activating ATPase activity 	0036402	0.00574711114067728	0.0371593497322587
TAD2716	protein kinase activator activity 	0030295	0.0515699145218509	0.0648153031672418
TAD2716	protein kinase activity 	0004672	0.0842054717853559	0.0859987733614757
TAD2716	protein serine/threonine kinase activator activity 	0043539	0.0293716383487568	0.0491348802764474
TAD2716	protein serine/threonine kinase activity 	0004674	0.0467080932136787	0.0620283477877653
TAD2716	RNA-dependent ATPase activity 	0008186	0.0634003190623179	0.0727367828476779
TAD2716	RNA binding 	0003723	0.139234956423518	0.139753039982303
TAD2716	RNA helicase activity 	0003724	0.0624950737859529	0.0721575984907117
TAD2716	RNA methyltransferase activity 	0008173	0.0180963120292451	0.0403140782972987
TAD2716	RNA polymerase II distal enhancer sequence-specific DNA binding 	0000980	0.0488206020193732	0.0632223568209946
TAD2716	rRNA (guanine methyltransferase activity 	0016435)	0.00574711114067728	0.0371593497322587
TAD2716	rRNA methyltransferase activity 	0008649	0.00765613178579794	0.0371593497322587
TAD2716	TBP-class protein binding 	0017025	0.0199837629845228	0.0418834017233448
TAD2956	ATP-dependent helicase activity 	0008026	0.0648347961751192	0.073599942212471
TAD2956	ATP-dependent RNA helicase activity 	0004004	0.0514258542780358	0.0647096172198258
TAD2956	GABA receptor binding 	0050811	0.00704896629348673	0.0371593497322587
TAD2956	protein kinase A regulatory subunit binding 	0034237	0.0140537308998996	0.0379774733520519
TAD2956	protein transporter activity 	0008565	0.0611270973197523	0.0713424964932534
TAD2956	RNA-dependent ATPase activity 	0008186	0.0521752544984977	0.064944440997566
TAD2956	RNA binding 	0003723	0.0849442120698707	0.0863446112325864
TAD2956	RNA helicase activity 	0003724	0.0514258542780358	0.0647096172198258
TAD2303	ATPase activator activity 	0001671	0.0119852690035354	0.03744401100915
TAD2303	ATPase regulator activity 	0060590	0.0197370676737348	0.0415358596108636
TAD2303	cytokine activity 	0005125	0.0784799713884848	0.082141947830004
TAD2303	cytokine receptor binding 	0005126	0.0696385529489667	0.0769089034103737
TAD2303	protein transporter activity 	0008565	0.0411729671851407	0.057996908084552
TAD2303	tumor necrosis factor receptor binding 	0005164	0.00574711114067739	0.0371593497322587
TAD2303	tumor necrosis factor receptor superfamily binding 	0032813	0.0135397014819247	0.0376346596834492
TAD1773	ATPase activity 	0016887	0.0127977541964387	0.0376346596834492
TAD1773	cysteine-type endopeptidase activity 	0004197	0.0685062357832943	0.076125878898223
TAD1773	cysteine-type peptidase activity 	0008234	0.0553189097872399	0.0672385621168417
TAD1773	glutathione transferase activity 	0004364	0.0258840518030623	0.04606111794572
TAD1773	histone methyltransferase activity 	0042054	0.0411234862742641	0.057996908084552
TAD1773	kinesin binding 	0019894	0.0241773972310362	0.0447530048952949
TAD1773	methyltransferase activity 	0008168	0.0569764628163217	0.0686900596411298
TAD1773	nucleoside-triphosphatase activity 	0017111	0.0504936289015697	0.064059524497112
TAD1773	protein methyltransferase activity 	0008276	0.0352227257321307	0.0534157709978482
TAD1773	thiol-dependent ubiquitinyl hydrolase activity 	0036459	0.0774761677542707	0.0814386605035149
TAD1773	ubiquitin-like protein-specific protease activity 	0019783	0.0627573058422	0.0722184488915613
TAD2986	ATPase activity 	0016887	0.0855078369912509	0.0866739411545979
TAD2986	ATPase activity, coupled 	0042623	0.0403553031846192	0.0573316288824281
TAD2986	phosphotyrosine residue binding 	0001784	0.0125921103966233	0.0374810679116044
TAD2986	protein phosphorylated amino acid binding 	0045309	0.0147502838686741	0.0379774733520519
TAD2943	ATPase activity, coupled 	0042623	0.00820315908892577	0.0371593497322587
TAD2943	DNA-dependent ATPase activity 	0008094	0.00628327079151791	0.0371593497322587
TAD2943	transcription cofactor binding 	0001221	0.00218169124705481	0.0346183066995902
TAD2727	ATPase activity, coupled to movement of substances 	0043492	7.01535499473399e-05	0.00261019587562689
TAD2727	ATPase activity, coupled to transmembrane movement of substances 	0042626	4.51276682041455e-05	0.00187279823047204
TAD2727	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances 	0016820	3.92542647240782e-05	0.00176480631822002
TAD2727	P-P-bond-hydrolysis-driven transmembrane transporter activity 	0015405	4.51276682041455e-05	0.00187279823047204
TAD2797	ATPase activity, coupled to movement of substances 	0043492	0.0289722606027367	0.0489768780535585
TAD2797	ferrous iron binding 	0008198	0.0104287958736624	0.0371593497322587
TAD2797	ion channel inhibitor activity 	0008200	0.0171587867542757	0.039772998727956
TAD2797	iron ion binding 	0005506	0.0279497225756183	0.0479592882257938
TAD2797	phospholipid-translocating ATPase activity 	0004012	0.0104287958736624	0.0371593497322587
TAD2797	phospholipid transporter activity 	0005548	0.0248767230162041	0.0452265950033433
TAD2797	potassium channel regulator activity 	0015459	0.0223097098043449	0.0434515828138775
TAD2797	sodium channel inhibitor activity 	0019871	0.0031382096525836	0.0367887940219646
TAD2849	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism 	0015662	0.0812263483126016	0.0838290098797677
TAD2849	calcium-transporting ATPase activity 	0005388	0.0524645980201072	0.0650215783325174
TAD2849	manganese ion transmembrane transporter activity 	0005384	0.0228235624446025	0.043897725272239
TAD2849	transition metal ion binding 	0046914	0.000740257345991506	0.0181531290073826
TAD2849	zinc ion binding 	0008270	0.000136631745002468	0.00437748449874006
TAD707	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism 	0015662	0.000270969509528569	0.00749682309695707
TAD707	ATPase coupled ion transmembrane transporter activity 	0042625	0.000323341580900733	0.00861445841461458
TAD707	calcium-transporting ATPase activity 	0005388	0.000107293616822032	0.00373451008228942
TAD707	calcium ion transmembrane transporter activity 	0015085	0.00331359878964757	0.0367887940219646
TAD707	cardiolipin binding 	1901612	0.00791644500777156	0.0371593497322587
TAD707	cation-transporting ATPase activity 	0019829	0.000474120417024078	0.0124774617065605
TAD707	cation transmembrane transporter activity 	0008324	0.00520576511408527	0.0371593497322587
TAD707	phosphatidic acid binding 	0070300	0.0180097309131084	0.0403140782972987
TAD707	phosphatidylglycerol binding 	1901611	0.0112914646881228	0.0371593497322587
TAD1121	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism 	0044769	0.010862850041691	0.0371593497322587
TAD1121	ATPase activity, coupled to transmembrane movement of substances 	0042626	0.0194849832886962	0.0412645671609484
TAD1121	ATPase coupled ion transmembrane transporter activity 	0042625	0.0104301566252615	0.0371593497322587
TAD1121	hydrogen-exporting ATPase activity 	0036442	0.00913116775390577	0.0371593497322587
TAD1121	hydrogen ion transmembrane transporter activity 	0015078	0.0220598637774164	0.0433280719793694
TAD1121	proton-transporting ATPase activity, rotational mechanism 	0046961	0.00696315517659041	0.0371593497322587
TAD1121	RNA polymerase II regulatory region DNA binding 	0001012	0.0846949551070956	0.0861724248567243
TAD1121	RNA polymerase II regulatory region sequence-specific DNA binding 	0000977	0.0148334299710162	0.0379774733520519
TAD1121	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding 	0001077	0.0740747852064557	0.0796922321874219
TAD1121	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding 	0001228	0.00582554558123564	0.0371593497322587
TAD1266	ATPase binding 	0051117	0.0640453288925883	0.0731656007147726
TAD1266	ATPase regulator activity 	0060590	0.0390946374377998	0.0563215490029633
TAD1266	MAP kinase kinase kinase activity 	0004709	0.0787292300006369	0.0821555504552101
TAD1266	mitogen-activated protein kinase kinase binding 	0031434	0.066015500003626	0.0744312690740987
TAD1266	phosphatase binding 	0019902	0.101784809371185	0.102449448984616
TAD1266	prenyltransferase activity 	0004659	0.0114641799532658	0.0371693137547275
TAD1266	protein kinase binding 	0019901	0.411488871213863	0.411488871213863
TAD1266	protein phosphatase binding 	0019903	0.0922433733793374	0.0931062674240459
TAD1266	protein tyrosine kinase activity 	0004713	0.143594206250332	0.144061504922462
TAD1266	transmembrane receptor protein kinase activity 	0019199	0.0630588154052551	0.0724605557212675
TAD1266	transmembrane receptor protein tyrosine kinase activity 	0004714	0.0620713488485065	0.0720548525094551
TAD1756	ATPase binding 	0051117	0.0588661330840888	0.069645348243127
TAD1510	basal RNA polymerase II transcription machinery binding 	0001099	0.0163817137069949	0.03906269412121
TAD1510	cytoskeletal adaptor activity 	0008093	0.0054863578062897	0.0371593497322587
TAD1510	RNA polymerase core enzyme binding 	0043175	0.0205910783613217	0.0422313912414705
TAD1510	RNA polymerase II core binding 	0000993	0.0157791119212387	0.0387828286173498
TAD2958	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity 	0003831	0.00183166113239919	0.0331547975126634
TAD2958	galactosyltransferase activity 	0008378	0.00261597357211152	0.0366640006181636
TAD2958	monovalent cation:proton antiporter activity 	0005451	0.00366108424309097	0.0367887940219646
TAD2958	potassium ion antiporter activity 	0022821	0.00418336568667443	0.0371593497322587
TAD2958	potassium:proton antiporter activity 	0015386	0.00287731972280458	0.0367887940219646
TAD2958	sodium ion transmembrane transporter activity 	0015081	0.0184746782526699	0.0408346930221195
TAD2958	sodium:proton antiporter activity 	0015385	0.00339987505430561	0.0367887940219646
TAD2958	transferase activity, transferring hexosyl groups 	0016758	0.0259547355987004	0.04606111794572
TAD2958	UDP-galactosyltransferase activity 	0035250	0.006270666259514	0.0371593497322587
TAD2129	beta-tubulin binding 	0048487	0.0325048490444312	0.0518686419053234
TAD2129	GABA receptor binding 	0050811	0.0109459436203918	0.0371593497322587
TAD2129	MHC protein complex binding 	0023023	1.39073137060271e-06	0.000136418104443666
TAD2129	mRNA 3'-UTR binding 	0003730	0.0743197142979366	0.0796922321874219
TAD2129	non-membrane spanning protein tyrosine kinase activity 	0004715	0.0513011621643166	0.0646280840342062
TAD2129	Rho GTPase binding 	0017048	0.0845079177096495	0.0861290177553988
TAD2129	Tat protein binding 	0030957	0.0121552673574499	0.03744401100915
TAD2490	bHLH transcription factor binding 	0043425	0.0114666714717373	0.0371693137547275
TAD2490	enhancer binding 	0035326	0.0135397014819247	0.0376346596834492
TAD2130	bitter taste receptor activity 	0033038	4.71737364550609e-34	5.09004616350108e-31
TAD2130	taste receptor activity 	0008527	2.7941411664559e-32	2.00991887907061e-29
TAD2484	cadherin binding involved in cell-cell adhesion 	0098641	0.0131919650847613	0.0376346596834492
TAD2484	caspase binding 	0089720	0.00765613178579816	0.0371593497322587
TAD2484	MAP kinase activity 	0004707	0.0097352452913444	0.0371593497322587
TAD2484	phosphoserine residue binding 	0050815	0.00418245396196593	0.0371593497322587
TAD2484	protease binding 	0002020	0.0794953179796002	0.0827149933461799
TAD2484	protein binding involved in cell-cell adhesion 	0098632	0.0145716938966067	0.0379774733520519
TAD2484	tropomyosin binding 	0005523	0.0097352452913444	0.0371593497322587
TAD2571	calcium-dependent phospholipid binding 	0005544	0.0323551800806169	0.0517970909599193
TAD2571	carboxylic ester hydrolase activity 	0052689	0.0697071436577906	0.0769144071651757
TAD2571	lysophospholipase activity 	0004622	0.0131919650847613	0.0376346596834492
TAD2571	phospholipase activity 	0004620	0.0471827617647522	0.0624844157043575
TAD2571	phosphoric diester hydrolase activity 	0008081	0.0228146752843573	0.043897725272239
TAD2571	syntaxin binding 	0019905	0.0525251024726807	0.0650215783325174
TAD836	calcium-dependent protein serine/threonine phosphatase activity 	0004723	0.00366044581272362	0.0367887940219646
TAD836	divalent inorganic cation transmembrane transporter activity 	0072509	0.0197370676737348	0.0415358596108636
TAD836	phosphoprotein phosphatase activity 	0004721	0.069145297785734	0.0764815748957529
TAD836	protein serine/threonine phosphatase activity 	0004722	0.0315246847249123	0.0511505786739555
TAD836	protein tyrosine kinase binding 	1990782	0.0248767230162041	0.0452265950033433
TAD836	transition metal ion transmembrane transporter activity 	0046915	0.0166424530462402	0.0392936692273374
TAD836	zinc ion transmembrane transporter activity 	0005385	0.0114666714717373	0.0371693137547275
TAD2149	calcium-release channel activity 	0015278	0.0080055289231673	0.0371593497322587
TAD2149	calcium ion transmembrane transporter activity 	0015085	0.0266121775705009	0.0465767065670244
TAD2149	divalent inorganic cation transmembrane transporter activity 	0072509	0.013200566102947	0.0376346596834492
TAD2149	inositol 1,4,5 trisphosphate binding 	0070679	0.00383475246399234	0.0371593497322587
TAD2149	metal ion transmembrane transporter activity 	0046873	0.00869938295954231	0.0371593497322587
TAD2149	phosphatidylinositol binding 	0035091	0.0344572256860023	0.0530375841871562
TAD2149	protein tyrosine kinase activity 	0004713	0.0503408600646946	0.0639032800115359
TAD526	calcium-release channel activity 	0015278	0.0080055289231673	0.0371593497322587
TAD526	calcium channel inhibitor activity 	0019855	0.00348659510356031	0.0367887940219646
TAD526	calcium channel regulator activity 	0005246	0.00904617345002368	0.0371593497322587
TAD526	calcium ion transmembrane transporter activity 	0015085	0.0266121775705009	0.0465767065670244
TAD526	divalent inorganic cation transmembrane transporter activity 	0072509	0.013200566102947	0.0376346596834492
TAD526	double-stranded DNA binding 	0003690	0.0341171260825103	0.052777604362765
TAD526	endodeoxyribonuclease activity 	0004520	0.0121631948985262	0.03744401100915
TAD526	endonuclease activity 	0004519	0.025242956690163	0.0456616098385345
TAD526	histone-lysine N-methyltransferase activity 	0018024	0.0142371200506835	0.0379774733520519
TAD526	histone methyltransferase activity (H3-K36 specific 	0046975)	0.00209305298091567	0.0339832039300637
TAD526	histone methyltransferase activity (H3-K4 specific 	0042800)	0.00557417104186087	0.0371593497322587
TAD526	inositol 1,4,5 trisphosphate binding 	0070679	0.00383475246399234	0.0371593497322587
TAD526	intracellular ligand-gated ion channel activity 	0005217	0.00522646970306417	0.0371593497322587
TAD526	ion channel inhibitor activity 	0008200	0.0114711598520151	0.0371693137547275
TAD526	ligand-gated calcium channel activity 	0099604	0.00696406499121305	0.0371593497322587
TAD526	metal ion transmembrane transporter activity 	0046873	0.00869938295954231	0.0371593497322587
TAD526	nuclease activity 	0004518	0.0204393053821073	0.0420878063116292
